year,pair_index,node1,node2,level1,level2,cell_n,pairwise_n,cell_proportion
2012,25,VCF0839,VCF0879a,4,1,527,4822,0.10929075072584
2012,25,VCF0839,VCF0879a,5,1,313,4822,0.0649108253836582
2012,25,VCF0839,VCF0879a,6,1,138,4822,0.0286188303608461
2012,25,VCF0839,VCF0879a,7,1,132,4822,0.0273745333886354
2012,25,VCF0839,VCF0879a,1,2,144,4822,0.0298631273330568
2012,25,VCF0839,VCF0879a,2,2,250,4822,0.0518457071754459
2012,25,VCF0839,VCF0879a,3,2,327,4822,0.0678141849854832
2012,25,VCF0839,VCF0879a,4,2,578,4822,0.119867274989631
2012,25,VCF0839,VCF0879a,5,2,433,4822,0.0897967648278723
2012,25,VCF0839,VCF0879a,6,2,178,4822,0.0369141435089175
2012,25,VCF0839,VCF0879a,7,2,143,4822,0.029655744504355
2012,25,VCF0839,VCF0879a,1,3,53,4822,0.0109912899211945
2012,25,VCF0839,VCF0879a,2,3,69,4822,0.0143094151804231
2012,25,VCF0839,VCF0879a,3,3,89,4822,0.0184570717544587
2012,25,VCF0839,VCF0879a,4,3,153,4822,0.0317295727913729
2012,25,VCF0839,VCF0879a,5,3,160,4822,0.0331812525922854
2012,25,VCF0839,VCF0879a,6,3,106,4822,0.0219825798423891
2012,25,VCF0839,VCF0879a,7,3,78,4822,0.0161758606387391
2012,26,VCF0839,VCF9223,1,1,120,4864,0.0246710526315789
2012,26,VCF0839,VCF9223,2,1,142,4864,0.0291940789473684
2012,26,VCF0839,VCF9223,3,1,146,4864,0.0300164473684211
2012,26,VCF0839,VCF9223,4,1,209,4864,0.04296875
2012,26,VCF0839,VCF9223,5,1,124,4864,0.0254934210526316
2012,26,VCF0839,VCF9223,6,1,64,4864,0.0131578947368421
2012,26,VCF0839,VCF9223,7,1,95,4864,0.01953125
2012,26,VCF0839,VCF9223,1,2,95,4864,0.01953125
2012,26,VCF0839,VCF9223,2,2,153,4864,0.0314555921052632
2012,26,VCF0839,VCF9223,3,2,179,4864,0.0368009868421053
2012,26,VCF0839,VCF9223,4,2,218,4864,0.0448190789473684
2012,26,VCF0839,VCF9223,5,2,168,4864,0.0345394736842105
2012,26,VCF0839,VCF9223,6,2,69,4864,0.0141858552631579
2012,26,VCF0839,VCF9223,7,2,53,4864,0.0108963815789474
2012,26,VCF0839,VCF9223,1,3,130,4864,0.0267269736842105
2012,26,VCF0839,VCF9223,2,3,293,4864,0.0602384868421053
2012,26,VCF0839,VCF9223,3,3,381,4864,0.0783305921052632
2012,26,VCF0839,VCF9223,4,3,601,4864,0.123560855263158
2012,26,VCF0839,VCF9223,5,3,404,4864,0.0830592105263158
2012,26,VCF0839,VCF9223,6,3,159,4864,0.0326891447368421
2012,26,VCF0839,VCF9223,7,3,113,4864,0.0232319078947368
2012,26,VCF0839,VCF9223,1,4,64,4864,0.0131578947368421
2012,26,VCF0839,VCF9223,2,4,78,4864,0.0160361842105263
2012,26,VCF0839,VCF9223,3,4,117,4864,0.0240542763157895
2012,26,VCF0839,VCF9223,4,4,241,4864,0.0495476973684211
2012,26,VCF0839,VCF9223,5,4,221,4864,0.0454358552631579
2012,26,VCF0839,VCF9223,6,4,132,4864,0.0271381578947368
2012,26,VCF0839,VCF9223,7,4,95,4864,0.01953125
2012,27,VCF0888,VCF0890,1,1,166,5851,0.0283712185951119
2012,27,VCF0888,VCF0890,2,1,257,5851,0.0439241155358058
2012,27,VCF0888,VCF0890,3,1,163,5851,0.0278584857289352
2012,27,VCF0888,VCF0890,1,2,91,5851,0.0155528969406939
2012,27,VCF0888,VCF0890,2,2,792,5851,0.135361476670655
2012,27,VCF0888,VCF0890,3,2,615,5851,0.105110237566228
2012,27,VCF0888,VCF0890,1,3,233,5851,0.0398222526063921
2012,27,VCF0888,VCF0890,2,3,1174,5851,0.200649461630491
2012,27,VCF0888,VCF0890,3,3,2360,5851,0.403349854725688
2012,28,VCF0888,VCF0894,1,1,267,5817,0.0458999484270242
2012,28,VCF0888,VCF0894,2,1,1024,5817,0.176035757263194
2012,28,VCF0888,VCF0894,3,1,1225,5817,0.210589651022864
2012,28,VCF0888,VCF0894,1,2,127,5817,0.0218325597386969
2012,28,VCF0888,VCF0894,2,2,1003,5817,0.172425648959945
2012,28,VCF0888,VCF0894,3,2,1260,5817,0.216606498194946
2012,28,VCF0888,VCF0894,1,3,94,5817,0.0161595324050198
2012,28,VCF0888,VCF0894,2,3,191,5817,0.0328347945676466
2012,28,VCF0888,VCF0894,3,3,626,5817,0.107615609420664
2012,29,VCF0888,VCF0879a,1,1,155,5360,0.0289179104477612
2012,29,VCF0888,VCF0879a,2,1,765,5360,0.142723880597015
2012,29,VCF0888,VCF0879a,3,1,1369,5360,0.255410447761194
2012,29,VCF0888,VCF0879a,1,2,178,5360,0.0332089552238806
2012,29,VCF0888,VCF0879a,2,2,965,5360,0.180037313432836
2012,29,VCF0888,VCF0879a,3,2,1160,5360,0.216417910447761
2012,29,VCF0888,VCF0879a,1,3,113,5360,0.0210820895522388
2012,29,VCF0888,VCF0879a,2,3,311,5360,0.0580223880597015
2012,29,VCF0888,VCF0879a,3,3,344,5360,0.0641791044776119
2012,30,VCF0888,VCF9223,1,1,91,5415,0.0168051708217913
2012,30,VCF0888,VCF9223,2,1,281,5415,0.0518928901200369
2012,30,VCF0888,VCF9223,3,1,650,5415,0.120036934441367
2012,30,VCF0888,VCF9223,1,2,72,5415,0.0132963988919668
2012,30,VCF0888,VCF9223,2,2,357,5415,0.0659279778393352
2012,30,VCF0888,VCF9223,3,2,627,5415,0.115789473684211
2012,30,VCF0888,VCF9223,1,3,185,5415,0.0341643582640813
2012,30,VCF0888,VCF9223,2,3,965,5415,0.178208679593721
2012,30,VCF0888,VCF9223,3,3,1136,5415,0.209787626962142
2012,30,VCF0888,VCF9223,1,4,104,5415,0.0192059095106187
2012,30,VCF0888,VCF9223,2,4,453,5415,0.0836565096952909
2012,30,VCF0888,VCF9223,3,4,494,5415,0.0912280701754386
2012,31,VCF0890,VCF0894,1,1,488,5834,0.0836475831333562
2012,31,VCF0890,VCF0894,2,1,741,5834,0.12701405553651
2012,31,VCF0890,VCF0894,3,1,1297,5834,0.22231744943435
2012,31,VCF0890,VCF0894,1,2,78,5834,0.0133699005827905
2012,31,VCF0890,VCF0894,2,2,658,5834,0.112787110044566
2012,31,VCF0890,VCF0894,3,2,1658,5834,0.284196091875214
2012,31,VCF0890,VCF0894,1,3,23,5834,0.0039424065821049
2012,31,VCF0890,VCF0894,2,3,101,5834,0.0173123071648954
2012,31,VCF0890,VCF0894,3,3,790,5834,0.135413095646212
2012,32,VCF0890,VCF0879a,1,1,230,5375,0.0427906976744186
2012,32,VCF0890,VCF0879a,2,1,644,5375,0.119813953488372
2012,32,VCF0890,VCF0879a,3,1,1420,5375,0.264186046511628
2012,32,VCF0890,VCF0879a,1,2,218,5375,0.0405581395348837
2012,32,VCF0890,VCF0879a,2,2,599,5375,0.111441860465116
2012,32,VCF0890,VCF0879a,3,2,1494,5375,0.277953488372093
2012,32,VCF0890,VCF0879a,1,3,91,5375,0.0169302325581395
2012,32,VCF0890,VCF0879a,2,3,147,5375,0.0273488372093023
2012,32,VCF0890,VCF0879a,3,3,532,5375,0.0989767441860465
2012,33,VCF0890,VCF9223,1,1,110,5432,0.0202503681885125
2012,33,VCF0890,VCF9223,2,1,255,5432,0.0469440353460972
2012,33,VCF0890,VCF9223,3,1,657,5432,0.120949926362298
2012,33,VCF0890,VCF9223,1,2,124,5432,0.0228276877761414
2012,33,VCF0890,VCF9223,2,2,294,5432,0.0541237113402062
2012,33,VCF0890,VCF9223,3,2,637,5432,0.117268041237113
2012,33,VCF0890,VCF9223,1,3,232,5432,0.0427098674521355
2012,33,VCF0890,VCF9223,2,3,630,5432,0.115979381443299
2012,33,VCF0890,VCF9223,3,3,1438,5432,0.264727540500736
2012,33,VCF0890,VCF9223,1,4,79,5432,0.0145434462444772
2012,33,VCF0890,VCF9223,2,4,218,5432,0.0401325478645066
2012,33,VCF0890,VCF9223,3,4,758,5432,0.139543446244477
2012,34,VCF0894,VCF0879a,1,1,1209,5349,0.226023555804823
2012,34,VCF0894,VCF0879a,2,1,799,5349,0.149373714713031
2012,34,VCF0894,VCF0879a,3,1,275,5349,0.0514114787810806
2012,34,VCF0894,VCF0879a,1,2,866,5349,0.161899420452421
2012,34,VCF0894,VCF0879a,2,2,1072,5349,0.200411291830249
2012,34,VCF0894,VCF0879a,3,2,363,5349,0.0678631519910264
2012,34,VCF0894,VCF0879a,1,3,245,5349,0.0458029538231445
2012,34,VCF0894,VCF0879a,2,3,333,5349,0.0622546270330903
2012,34,VCF0894,VCF0879a,3,3,187,5349,0.0349598055711348
2012,35,VCF0894,VCF9223,1,1,518,5404,0.0958549222797927
2012,35,VCF0894,VCF9223,2,1,311,5404,0.0575499629903775
2012,35,VCF0894,VCF9223,3,1,185,5404,0.0342339008142117
2012,35,VCF0894,VCF9223,1,2,520,5404,0.0962250185048113
2012,35,VCF0894,VCF9223,2,2,366,5404,0.0677276091783864
2012,35,VCF0894,VCF9223,3,2,164,5404,0.0303478904515174
2012,35,VCF0894,VCF9223,1,3,962,5404,0.178016284233901
2012,35,VCF0894,VCF9223,2,3,1033,5404,0.191154700222058
2012,35,VCF0894,VCF9223,3,3,299,5404,0.0553293856402665
2012,35,VCF0894,VCF9223,1,4,333,5404,0.0616210214655811
2012,35,VCF0894,VCF9223,2,4,528,5404,0.0977054034048853
2012,35,VCF0894,VCF9223,3,4,185,5404,0.0342339008142117
2012,36,VCF0879a,VCF9223,1,1,755,5372,0.14054355919583
2012,36,VCF0879a,VCF9223,2,1,170,5372,0.0316455696202532
2012,36,VCF0879a,VCF9223,3,1,85,5372,0.0158227848101266
2012,36,VCF0879a,VCF9223,1,2,665,5372,0.123790022338049
2012,36,VCF0879a,VCF9223,2,2,294,5372,0.0547282204020849
2012,36,VCF0879a,VCF9223,3,2,91,5372,0.016939687267312
2012,36,VCF0879a,VCF9223,1,3,742,5372,0.138123603871929
2012,36,VCF0879a,VCF9223,2,3,1253,5372,0.233246463142219
2012,36,VCF0879a,VCF9223,3,3,275,5372,0.0511913626209978
2012,36,VCF0879a,VCF9223,1,4,132,5372,0.0245718540580789
2012,36,VCF0879a,VCF9223,2,4,590,5372,0.109828741623232
2012,36,VCF0879a,VCF9223,3,4,320,5372,0.0595681310498883
2016,1,VCF0806,VCF0809,1,1,273,3500,0.078
2016,1,VCF0806,VCF0809,2,1,73,3500,0.0208571428571429
2016,1,VCF0806,VCF0809,3,1,42,3500,0.012
2016,1,VCF0806,VCF0809,4,1,46,3500,0.0131428571428571
2016,1,VCF0806,VCF0809,5,1,8,3500,0.00228571428571429
2016,1,VCF0806,VCF0809,6,1,10,3500,0.00285714285714286
2016,1,VCF0806,VCF0809,7,1,27,3500,0.00771428571428571
2016,1,VCF0806,VCF0809,1,2,141,3500,0.0402857142857143
2016,1,VCF0806,VCF0809,2,2,159,3500,0.0454285714285714
2016,1,VCF0806,VCF0809,3,2,110,3500,0.0314285714285714
2016,1,VCF0806,VCF0809,4,2,75,3500,0.0214285714285714
2016,1,VCF0806,VCF0809,5,2,26,3500,0.00742857142857143
2016,1,VCF0806,VCF0809,6,2,31,3500,0.00885714285714286
2016,1,VCF0806,VCF0809,7,2,29,3500,0.00828571428571429
2016,1,VCF0806,VCF0809,1,3,69,3500,0.0197142857142857
2016,1,VCF0806,VCF0809,2,3,114,3500,0.0325714285714286
2016,1,VCF0806,VCF0809,3,3,123,3500,0.0351428571428571
2016,1,VCF0806,VCF0809,4,3,127,3500,0.0362857142857143
2016,1,VCF0806,VCF0809,5,3,69,3500,0.0197142857142857
2016,1,VCF0806,VCF0809,6,3,48,3500,0.0137142857142857
2016,1,VCF0806,VCF0809,7,3,47,3500,0.0134285714285714
2016,1,VCF0806,VCF0809,1,4,47,3500,0.0134285714285714
2016,1,VCF0806,VCF0809,2,4,58,3500,0.0165714285714286
2016,1,VCF0806,VCF0809,3,4,87,3500,0.0248571428571429
2016,1,VCF0806,VCF0809,4,4,259,3500,0.074
2016,1,VCF0806,VCF0809,5,4,123,3500,0.0351428571428571
2016,1,VCF0806,VCF0809,6,4,79,3500,0.0225714285714286
2016,1,VCF0806,VCF0809,7,4,104,3500,0.0297142857142857
2016,1,VCF0806,VCF0809,1,5,15,3500,0.00428571428571429
2016,1,VCF0806,VCF0809,2,5,30,3500,0.00857142857142857
2016,1,VCF0806,VCF0809,3,5,49,3500,0.014
2016,1,VCF0806,VCF0809,4,5,100,3500,0.0285714285714286
2016,1,VCF0806,VCF0809,5,5,85,3500,0.0242857142857143
2016,1,VCF0806,VCF0809,6,5,87,3500,0.0248571428571429
2016,1,VCF0806,VCF0809,7,5,113,3500,0.0322857142857143
2016,1,VCF0806,VCF0809,1,6,9,3500,0.00257142857142857
2016,1,VCF0806,VCF0809,2,6,17,3500,0.00485714285714286
2016,1,VCF0806,VCF0809,3,6,20,3500,0.00571428571428571
2016,1,VCF0806,VCF0809,4,6,45,3500,0.0128571428571429
2016,1,VCF0806,VCF0809,5,6,32,3500,0.00914285714285714
2016,1,VCF0806,VCF0809,6,6,71,3500,0.0202857142857143
2016,1,VCF0806,VCF0809,7,6,102,3500,0.0291428571428571
2016,1,VCF0806,VCF0809,1,7,23,3500,0.00657142857142857
2016,1,VCF0806,VCF0809,2,7,13,3500,0.00371428571428571
2016,1,VCF0806,VCF0809,3,7,11,3500,0.00314285714285714
2016,1,VCF0806,VCF0809,4,7,36,3500,0.0102857142857143
2016,1,VCF0806,VCF0809,5,7,25,3500,0.00714285714285714
2016,1,VCF0806,VCF0809,6,7,35,3500,0.01
2016,1,VCF0806,VCF0809,7,7,178,3500,0.0508571428571429
2016,2,VCF0806,VCF0838,1,1,139,3722,0.0373455131649651
2016,2,VCF0806,VCF0838,2,1,76,3722,0.0204191295002687
2016,2,VCF0806,VCF0838,3,1,60,3722,0.016120365394949
2016,2,VCF0806,VCF0838,4,1,66,3722,0.0177324019344438
2016,2,VCF0806,VCF0838,5,1,40,3722,0.0107469102632993
2016,2,VCF0806,VCF0838,6,1,30,3722,0.00806018269747448
2016,2,VCF0806,VCF0838,7,1,39,3722,0.0104782375067168
2016,2,VCF0806,VCF0838,1,2,224,3722,0.0601826974744761
2016,2,VCF0806,VCF0838,2,2,192,3722,0.0515851692638367
2016,2,VCF0806,VCF0838,3,2,147,3722,0.0394948952176249
2016,2,VCF0806,VCF0838,4,2,183,3722,0.0491671144545943
2016,2,VCF0806,VCF0838,5,2,84,3722,0.0225685115529285
2016,2,VCF0806,VCF0838,6,2,53,3722,0.0142396560988716
2016,2,VCF0806,VCF0838,7,2,101,3722,0.0271359484148307
2016,2,VCF0806,VCF0838,1,3,89,3722,0.0239118753358409
2016,2,VCF0806,VCF0838,2,3,79,3722,0.0212251477700161
2016,2,VCF0806,VCF0838,3,3,86,3722,0.0231058570660935
2016,2,VCF0806,VCF0838,4,3,119,3722,0.0319720580333154
2016,2,VCF0806,VCF0838,5,3,43,3722,0.0115529285330468
2016,2,VCF0806,VCF0838,6,3,54,3722,0.0145083288554541
2016,2,VCF0806,VCF0838,7,3,72,3722,0.0193444384739387
2016,2,VCF0806,VCF0838,1,4,163,3722,0.0437936593229447
2016,2,VCF0806,VCF0838,2,4,145,3722,0.03895754970446
2016,2,VCF0806,VCF0838,3,4,182,3722,0.0488984416980118
2016,2,VCF0806,VCF0838,4,4,368,3722,0.0988715744223536
2016,2,VCF0806,VCF0838,5,4,224,3722,0.0601826974744761
2016,2,VCF0806,VCF0838,6,4,250,3722,0.0671681891456206
2016,2,VCF0806,VCF0838,7,4,414,3722,0.111230521225148
2016,3,VCF0806,VCF0839,1,1,204,3367,0.0605880605880606
2016,3,VCF0806,VCF0839,2,1,61,3367,0.0181170181170181
2016,3,VCF0806,VCF0839,3,1,25,3367,0.00742500742500743
2016,3,VCF0806,VCF0839,4,1,40,3367,0.0118800118800119
2016,3,VCF0806,VCF0839,5,1,6,3367,0.00178200178200178
2016,3,VCF0806,VCF0839,6,1,9,3367,0.00267300267300267
2016,3,VCF0806,VCF0839,7,1,21,3367,0.00623700623700624
2016,3,VCF0806,VCF0839,1,2,141,3367,0.0418770418770419
2016,3,VCF0806,VCF0839,2,2,114,3367,0.0338580338580339
2016,3,VCF0806,VCF0839,3,2,64,3367,0.019008019008019
2016,3,VCF0806,VCF0839,4,2,57,3367,0.0169290169290169
2016,3,VCF0806,VCF0839,5,2,17,3367,0.00504900504900505
2016,3,VCF0806,VCF0839,6,2,20,3367,0.00594000594000594
2016,3,VCF0806,VCF0839,7,2,15,3367,0.00445500445500446
2016,3,VCF0806,VCF0839,1,3,87,3367,0.0258390258390258
2016,3,VCF0806,VCF0839,2,3,118,3367,0.035046035046035
2016,3,VCF0806,VCF0839,3,3,112,3367,0.0332640332640333
2016,3,VCF0806,VCF0839,4,3,112,3367,0.0332640332640333
2016,3,VCF0806,VCF0839,5,3,51,3367,0.0151470151470151
2016,3,VCF0806,VCF0839,6,3,36,3367,0.0106920106920107
2016,3,VCF0806,VCF0839,7,3,33,3367,0.0098010098010098
2016,3,VCF0806,VCF0839,1,4,69,3367,0.0204930204930205
2016,3,VCF0806,VCF0839,2,4,96,3367,0.0285120285120285
2016,3,VCF0806,VCF0839,3,4,117,3367,0.0347490347490348
2016,3,VCF0806,VCF0839,4,4,253,3367,0.0751410751410751
2016,3,VCF0806,VCF0839,5,4,117,3367,0.0347490347490348
2016,3,VCF0806,VCF0839,6,4,83,3367,0.0246510246510247
2016,3,VCF0806,VCF0839,7,4,93,3367,0.0276210276210276
2016,3,VCF0806,VCF0839,1,5,17,3367,0.00504900504900505
2016,3,VCF0806,VCF0839,2,5,43,3367,0.0127710127710128
2016,3,VCF0806,VCF0839,3,5,77,3367,0.0228690228690229
2016,3,VCF0806,VCF0839,4,5,111,3367,0.032967032967033
2016,3,VCF0806,VCF0839,5,5,98,3367,0.0291060291060291
2016,3,VCF0806,VCF0839,6,5,117,3367,0.0347490347490348
2016,3,VCF0806,VCF0839,7,5,123,3367,0.0365310365310365
2016,3,VCF0806,VCF0839,1,6,20,3367,0.00594000594000594
2016,3,VCF0806,VCF0839,2,6,18,3367,0.00534600534600535
2016,3,VCF0806,VCF0839,3,6,16,3367,0.00475200475200475
2016,3,VCF0806,VCF0839,4,6,43,3367,0.0127710127710128
2016,3,VCF0806,VCF0839,5,6,49,3367,0.0145530145530146
2016,3,VCF0806,VCF0839,6,6,73,3367,0.0216810216810217
2016,3,VCF0806,VCF0839,7,6,125,3367,0.0371250371250371
2016,3,VCF0806,VCF0839,1,7,29,3367,0.00861300861300861
2016,3,VCF0806,VCF0839,2,7,10,3367,0.00297000297000297
2016,3,VCF0806,VCF0839,3,7,12,3367,0.00356400356400356
2016,3,VCF0806,VCF0839,4,7,34,3367,0.0100980100980101
2016,3,VCF0806,VCF0839,5,7,11,3367,0.00326700326700327
2016,3,VCF0806,VCF0839,6,7,19,3367,0.00564300564300564
2016,3,VCF0806,VCF0839,7,7,151,3367,0.0448470448470448
2016,4,VCF0806,VCF0888,1,1,55,3754,0.0146510388918487
2016,4,VCF0806,VCF0888,2,1,26,3754,0.00692594565796484
2016,4,VCF0806,VCF0888,3,1,31,3754,0.00825785828449654
2016,4,VCF0806,VCF0888,4,1,30,3754,0.0079914757591902
2016,4,VCF0806,VCF0888,5,1,26,3754,0.00692594565796484
2016,4,VCF0806,VCF0888,6,1,51,3754,0.0135855087906233
2016,4,VCF0806,VCF0888,7,1,85,3754,0.0226425146510389
2016,4,VCF0806,VCF0888,1,2,146,3754,0.0388918486947256
2016,4,VCF0806,VCF0888,2,2,129,3754,0.0343633457645179
2016,4,VCF0806,VCF0888,3,2,126,3754,0.0335641981885988
2016,4,VCF0806,VCF0888,4,2,208,3754,0.0554075652637187
2016,4,VCF0806,VCF0888,5,2,124,3754,0.0330314331379862
2016,4,VCF0806,VCF0888,6,2,122,3754,0.0324986680873735
2016,4,VCF0806,VCF0888,7,2,215,3754,0.0572722429408631
2016,4,VCF0806,VCF0888,1,3,422,3754,0.112413425679275
2016,4,VCF0806,VCF0888,2,3,342,3754,0.0911028236547683
2016,4,VCF0806,VCF0888,3,3,320,3754,0.0852424080980288
2016,4,VCF0806,VCF0888,4,3,503,3754,0.133990410229089
2016,4,VCF0806,VCF0888,5,3,241,3754,0.0641981885988279
2016,4,VCF0806,VCF0888,6,3,214,3754,0.0570058604155567
2016,4,VCF0806,VCF0888,7,3,338,3754,0.0900372935535429
2016,5,VCF0806,VCF0890,1,1,124,3752,0.0330490405117271
2016,5,VCF0806,VCF0890,2,1,75,3752,0.0199893390191898
2016,5,VCF0806,VCF0890,3,1,36,3752,0.00959488272921109
2016,5,VCF0806,VCF0890,4,1,39,3752,0.0103944562899787
2016,5,VCF0806,VCF0890,5,1,13,3752,0.00346481876332623
2016,5,VCF0806,VCF0890,6,1,5,3752,0.00133262260127932
2016,5,VCF0806,VCF0890,7,1,16,3752,0.00426439232409382
2016,5,VCF0806,VCF0890,1,2,186,3752,0.0495735607675906
2016,5,VCF0806,VCF0890,2,2,125,3752,0.0333155650319829
2016,5,VCF0806,VCF0890,3,2,131,3752,0.0349147121535181
2016,5,VCF0806,VCF0890,4,2,172,3752,0.0458422174840085
2016,5,VCF0806,VCF0890,5,2,59,3752,0.015724946695096
2016,5,VCF0806,VCF0890,6,2,70,3752,0.0186567164179104
2016,5,VCF0806,VCF0890,7,2,95,3752,0.025319829424307
2016,5,VCF0806,VCF0890,1,3,314,3752,0.0836886993603411
2016,5,VCF0806,VCF0890,2,3,296,3752,0.0788912579957356
2016,5,VCF0806,VCF0890,3,3,308,3752,0.082089552238806
2016,5,VCF0806,VCF0890,4,3,525,3752,0.139925373134328
2016,5,VCF0806,VCF0890,5,3,320,3752,0.0852878464818763
2016,5,VCF0806,VCF0890,6,3,314,3752,0.0836886993603411
2016,5,VCF0806,VCF0890,7,3,529,3752,0.140991471215352
2016,6,VCF0806,VCF0894,1,1,490,3737,0.131121220230131
2016,6,VCF0806,VCF0894,2,1,353,3737,0.0944607974310945
2016,6,VCF0806,VCF0894,3,1,262,3737,0.0701097136740701
2016,6,VCF0806,VCF0894,4,1,304,3737,0.0813486754080813
2016,6,VCF0806,VCF0894,5,1,136,3737,0.0363928284720364
2016,6,VCF0806,VCF0894,6,1,91,3737,0.0243510837570244
2016,6,VCF0806,VCF0894,7,1,148,3737,0.0396039603960396
2016,6,VCF0806,VCF0894,1,2,102,3737,0.0272946213540273
2016,6,VCF0806,VCF0894,2,2,111,3737,0.0297029702970297
2016,6,VCF0806,VCF0894,3,2,150,3737,0.0401391490500401
2016,6,VCF0806,VCF0894,4,2,333,3737,0.0891089108910891
2016,6,VCF0806,VCF0894,5,2,173,3737,0.0462938185710463
2016,6,VCF0806,VCF0894,6,2,178,3737,0.0476317902060476
2016,6,VCF0806,VCF0894,7,2,233,3737,0.0623494781910623
2016,6,VCF0806,VCF0894,1,3,31,3737,0.0082954241370083
2016,6,VCF0806,VCF0894,2,3,30,3737,0.00802782981000803
2016,6,VCF0806,VCF0894,3,3,64,3737,0.0171260369280171
2016,6,VCF0806,VCF0894,4,3,95,3737,0.0254214610650254
2016,6,VCF0806,VCF0894,5,3,79,3737,0.0211399518330211
2016,6,VCF0806,VCF0894,6,3,115,3737,0.0307733476050308
2016,6,VCF0806,VCF0894,7,3,259,3737,0.0693069306930693
2016,7,VCF0806,VCF0879a,1,1,346,3219,0.10748679714197
2016,7,VCF0806,VCF0879a,2,1,220,3219,0.0683442062752408
2016,7,VCF0806,VCF0879a,3,1,202,3219,0.0627524075799938
2016,7,VCF0806,VCF0879a,4,1,267,3219,0.0829450139794967
2016,7,VCF0806,VCF0879a,5,1,108,3219,0.0335507921714818
2016,7,VCF0806,VCF0879a,6,1,88,3219,0.0273376825100963
2016,7,VCF0806,VCF0879a,7,1,160,3219,0.0497048772910842
2016,7,VCF0806,VCF0879a,1,2,140,3219,0.0434917676296987
2016,7,VCF0806,VCF0879a,2,2,167,3219,0.0518794656725691
2016,7,VCF0806,VCF0879a,3,2,158,3219,0.0490835663249456
2016,7,VCF0806,VCF0879a,4,2,269,3219,0.0835663249456353
2016,7,VCF0806,VCF0879a,5,2,158,3219,0.0490835663249456
2016,7,VCF0806,VCF0879a,6,2,157,3219,0.0487729108418764
2016,7,VCF0806,VCF0879a,7,2,240,3219,0.0745573159366263
2016,7,VCF0806,VCF0879a,1,3,40,3219,0.012426219322771
2016,7,VCF0806,VCF0879a,2,3,40,3219,0.012426219322771
2016,7,VCF0806,VCF0879a,3,3,44,3219,0.0136688412550482
2016,7,VCF0806,VCF0879a,4,3,87,3219,0.027027027027027
2016,7,VCF0806,VCF0879a,5,3,76,3219,0.023609816713265
2016,7,VCF0806,VCF0879a,6,3,87,3219,0.027027027027027
2016,7,VCF0806,VCF0879a,7,3,165,3219,0.0512581547064306
2016,8,VCF0806,VCF9223,1,1,131,3230,0.0405572755417957
2016,8,VCF0806,VCF9223,2,1,77,3230,0.0238390092879257
2016,8,VCF0806,VCF9223,3,1,57,3230,0.0176470588235294
2016,8,VCF0806,VCF9223,4,1,74,3230,0.0229102167182663
2016,8,VCF0806,VCF9223,5,1,44,3230,0.0136222910216718
2016,8,VCF0806,VCF9223,6,1,29,3230,0.00897832817337461
2016,8,VCF0806,VCF9223,7,1,73,3230,0.0226006191950464
2016,8,VCF0806,VCF9223,1,2,147,3230,0.0455108359133127
2016,8,VCF0806,VCF9223,2,2,113,3230,0.034984520123839
2016,8,VCF0806,VCF9223,3,2,94,3230,0.0291021671826625
2016,8,VCF0806,VCF9223,4,2,129,3230,0.039938080495356
2016,8,VCF0806,VCF9223,5,2,58,3230,0.0179566563467492
2016,8,VCF0806,VCF9223,6,2,46,3230,0.0142414860681115
2016,8,VCF0806,VCF9223,7,2,66,3230,0.0204334365325077
2016,8,VCF0806,VCF9223,1,3,177,3230,0.0547987616099071
2016,8,VCF0806,VCF9223,2,3,186,3230,0.0575851393188855
2016,8,VCF0806,VCF9223,3,3,193,3230,0.0597523219814242
2016,8,VCF0806,VCF9223,4,3,274,3230,0.0848297213622291
2016,8,VCF0806,VCF9223,5,3,138,3230,0.0427244582043344
2016,8,VCF0806,VCF9223,6,3,131,3230,0.0405572755417957
2016,8,VCF0806,VCF9223,7,3,194,3230,0.060061919504644
2016,8,VCF0806,VCF9223,1,4,72,3230,0.0222910216718266
2016,8,VCF0806,VCF9223,2,4,49,3230,0.0151702786377709
2016,8,VCF0806,VCF9223,3,4,60,3230,0.0185758513931889
2016,8,VCF0806,VCF9223,4,4,151,3230,0.046749226006192
2016,8,VCF0806,VCF9223,5,4,103,3230,0.0318885448916409
2016,8,VCF0806,VCF9223,6,4,131,3230,0.0405572755417957
2016,8,VCF0806,VCF9223,7,4,233,3230,0.0721362229102167
2016,9,VCF0809,VCF0838,1,1,89,3731,0.0238541945859019
2016,9,VCF0809,VCF0838,2,1,91,3731,0.024390243902439
2016,9,VCF0809,VCF0838,3,1,73,3731,0.0195658000536049
2016,9,VCF0809,VCF0838,4,1,95,3731,0.0254623425355133
2016,9,VCF0809,VCF0838,5,1,41,3731,0.010989010989011
2016,9,VCF0809,VCF0838,6,1,26,3731,0.00696864111498258
2016,9,VCF0809,VCF0838,7,1,44,3731,0.0117930849638167
2016,9,VCF0809,VCF0838,1,2,175,3731,0.0469043151969981
2016,9,VCF0809,VCF0838,2,2,199,3731,0.0533369069954436
2016,9,VCF0809,VCF0838,3,2,180,3731,0.0482444384883409
2016,9,VCF0809,VCF0838,4,2,172,3731,0.0461002412221925
2016,9,VCF0809,VCF0838,5,2,107,3731,0.028678638434736
2016,9,VCF0809,VCF0838,6,2,73,3731,0.0195658000536049
